https://logo.clearbit.com/franklintempleton.com,TEI,65.86,162055.0,5.01,239356000.0,0.08,Financial Services,19953,29580000.0,-12.30%,31420000.0
https://logo.clearbit.com/about.imdada.cn,DADA,11,1013350.0,6.98,1922000000.0,-1.48,Consumer Cyclical,3132,8720000000.0,41.10%,1730000000.0
https://logo.clearbit.com/walkerdunlop.com,WD,11.11,148666.0,84.49,2736000000.0,7.46,Financial Services,1305,1370000000.0,-11.10%,1260000000.0
https://logo.clearbit.com/Vanguard.com,VONG,14,1451714.0,57.33,33560093,9,Other,12023,11911195,4824165,8326189
https://logo.clearbit.com/1800petmeds.com,PETS,24.56,324403.0,18.86,398541000.0,0.77,Healthcare,212,262300000.0,-3.00%,78080000.0
https://logo.clearbit.com/Fidelity.com,FMET,8,4157.0,19.71,43407786,8,Other,10943,34510099,23716017,6701023
https://logo.clearbit.com/Pacer.com,PAMC,2,8193.0,32.18,17139922,7,Other,15245,46479722,6769200,33226294
https://logo.clearbit.com/bridgetownholdings.co,BTWN,22.42,129809.0,9.86,295633000.0,0.44,Financial Services,9280,42116398,0%,21964795
https://logo.clearbit.com/US.com,OBIL,15,11325.0,50.13,22395635,6,Other,10052,19243404,42871990,26754556
https://logo.clearbit.com/spiritaero.com,SPR,10,2395292.0,26.33,2830000000.0,-4.05,Industrials,16100,4780000000.0,30.30%,-105800000.0
https://logo.clearbit.com/ball.com,BALL,18.11,2321646.0,52.49,16884000000.0,2.97,Consumer Cyclical,24300,15480000000.0,11.20%,2730000000.0
https://logo.clearbit.com/Credit.com,SLVO,1,13662.0,87.28,22832225,6,Other,8829,2238775,20470241,31639398
https://logo.clearbit.com/Tidal.com,ORFN,4,631.0,20.68,8823234,7,Other,7282,42893628,10066463,46744372
https://logo.clearbit.com/funds.eatonvance.com,ETX,1,21201.0,18.55,202060000.0,2,Financial Services,11046,21481184,100%,26381238
https://logo.clearbit.com/cabotcorp.com,CBT,19.92,359317.0,71.44,4062000000.0000005,3.62,Basic Materials,4190,4320000000.0,23.00%,871000000.0
https://logo.clearbit.com/cvdequipment.com,CVV,13.69,16961.0,6.22,40735000.0,0.44,Industrials,113,23300000.0,87.50%,2540000.0
https://logo.clearbit.com/makemytrip.com,MMYT,5,292180.0,28.08,3095000000.0,-0.42,Consumer Cyclical,3338,477600000.0,94.50%,128250000.0
https://logo.clearbit.com/aware.com,AWRE,19,55817.0,1.8,40930000.0,-0.262,Technology,81,15940000.0,-27.80%,15640000.0
https://logo.clearbit.com/nuvei.com,NVEI,67.16,343373.0,27.39,3883000000.0,0.41,Technology,1636,834860000.0,7.20%,576770000.0
https://logo.clearbit.com/revbiosciences.com,REVB,14,1739471.0,0.212,4825000.0,-3.73,Healthcare,14,29880786,100%,29776895
https://logo.clearbit.com/Janus.com,JRE,13,388.0,22.08,47351713,1,Other,19933,42259765,3850712,6056234
https://logo.clearbit.com/centuryaluminum.com,CENX,5.13,2223457.0,8.07,740826000.0,1.58,Basic Materials,2512,2910000000.0,9.60%,128199999.99999999
https://logo.clearbit.com/senestech.com,SNES,9,101502.0,2.61,1632000.0,-0.719,Basic Materials,26,891000.0,36.60%,244000.0
https://logo.clearbit.com/ashland.com,ASH,34.33,390790.0,111.61,5948000000.0,3.2,Basic Materials,3900,2390000000.0,6.90%,830000000.0
https://logo.clearbit.com/ir.cinemark.com,CNK,7,3142255.0,12.02,1496000000.0,-2.42,Communication Services,7480,2520000000.0,49.60%,717050000.0
https://logo.clearbit.com/thebeachbodycompany.com,BODY,18,522058.0,0.7637,245359000.0,-0.934,Communication Services,14188,760300000.0,-20.20%,544980000.0
https://logo.clearbit.com/gabelli.com,GGT,5.31,64714.0,6.32,174026000.0,1.19,Financial Services,8493,3350000.0,0%,3350000.0
